Date,Product,Usage,DayName,Month,Year
2026-04-03,Drum Stick,0.0,Friday,4,2026
2026-04-04,Drum Stick,2.0,Saturday,4,2026
2026-04-05,Drum Stick,17.0,Sunday,4,2026
2026-04-06,Drum Stick,26.0,Monday,4,2026
2026-04-07,Drum Stick,18.0,Tuesday,4,2026
2026-04-08,Drum Stick,63.0,Wednesday,4,2026
2026-04-09,Drum Stick,18.0,Thursday,4,2026
2026-04-10,Drum Stick,143.0,Friday,4,2026
2026-04-11,Drum Stick,20.0,Saturday,4,2026
2026-04-12,Drum Stick,42.0,Sunday,4,2026
2026-04-13,Drum Stick,65.0,Monday,4,2026
2026-04-14,Drum Stick,35.0,Tuesday,4,2026
2026-04-15,Drum Stick,33.0,Wednesday,4,2026
2026-04-16,Drum Stick,0.0,Thursday,4,2026
2026-04-17,Drum Stick,0.0,Friday,4,2026
2026-04-18,Drum Stick,9.0,Saturday,4,2026
2026-04-19,Drum Stick,45.0,Sunday,4,2026
2026-04-20,Drum Stick,46.0,Monday,4,2026
2026-04-21,Drum Stick,39.0,Tuesday,4,2026
2026-04-22,Drum Stick,56.0,Wednesday,4,2026
2026-04-23,Drum Stick,4.0,Thursday,4,2026
2026-04-24,Drum Stick,22.0,Friday,4,2026
2026-04-25,Drum Stick,20.0,Saturday,4,2026
2026-04-26,Drum Stick,70.0,Sunday,4,2026
2026-04-27,Drum Stick,99.0,Monday,4,2026
2026-04-28,Drum Stick,26.0,Tuesday,4,2026
2026-04-29,Drum Stick,20.0,Wednesday,4,2026
2026-04-30,Drum Stick,38.0,Thursday,4,2026
2026-05-01,Drum Stick,27.0,Friday,5,2026
2026-05-02,Drum Stick,12.0,Saturday,5,2026
2026-05-03,Drum Stick,131.0,Sunday,5,2026
2026-05-04,Drum Stick,48.0,Monday,5,2026
2026-05-05,Drum Stick,45.0,Tuesday,5,2026
2026-05-06,Drum Stick,60.0,Wednesday,5,2026
2026-05-07,Drum Stick,94.0,Thursday,5,2026
2026-05-08,Drum Stick,47.0,Friday,5,2026
2026-05-09,Drum Stick,9.0,Saturday,5,2026
2026-05-10,Drum Stick,54.0,Sunday,5,2026
2026-05-11,Drum Stick,34.0,Monday,5,2026
2026-05-12,Drum Stick,35.0,Tuesday,5,2026
2026-05-13,Drum Stick,37.0,Wednesday,5,2026
2025-01-01,Fiery Thigh & Drums,0.0,Wednesday,1,2025
2025-01-02,Fiery Thigh & Drums,0.0,Thursday,1,2025
2025-01-03,Fiery Thigh & Drums,0.0,Friday,1,2025
2025-01-04,Fiery Thigh & Drums,0.0,Saturday,1,2025
2025-01-05,Fiery Thigh & Drums,0.0,Sunday,1,2025
2025-01-06,Fiery Thigh & Drums,0.0,Monday,1,2025
2025-01-07,Fiery Thigh & Drums,0.0,Tuesday,1,2025
2025-01-08,Fiery Thigh & Drums,0.0,Wednesday,1,2025
2025-01-09,Fiery Thigh & Drums,0.0,Thursday,1,2025
2025-01-10,Fiery Thigh & Drums,0.0,Friday,1,2025
2025-01-11,Fiery Thigh & Drums,0.0,Saturday,1,2025
2025-01-12,Fiery Thigh & Drums,0.0,Sunday,1,2025
2025-01-13,Fiery Thigh & Drums,0.0,Monday,1,2025
2025-01-14,Fiery Thigh & Drums,0.0,Tuesday,1,2025
2025-01-15,Fiery Thigh & Drums,0.0,Wednesday,1,2025
2025-01-16,Fiery Thigh & Drums,0.0,Thursday,1,2025
2025-01-17,Fiery Thigh & Drums,0.0,Friday,1,2025
2025-01-18,Fiery Thigh & Drums,0.0,Saturday,1,2025
2025-01-19,Fiery Thigh & Drums,0.0,Sunday,1,2025
2025-01-20,Fiery Thigh & Drums,0.0,Monday,1,2025
2025-01-21,Fiery Thigh & Drums,0.0,Tuesday,1,2025
2025-01-22,Fiery Thigh & Drums,0.0,Wednesday,1,2025
2025-01-23,Fiery Thigh & Drums,0.0,Thursday,1,2025
2025-01-24,Fiery Thigh & Drums,0.0,Friday,1,2025
2025-01-25,Fiery Thigh & Drums,0.0,Saturday,1,2025
2025-01-26,Fiery Thigh & Drums,0.0,Sunday,1,2025
2025-01-27,Fiery Thigh & Drums,0.0,Monday,1,2025
2025-01-28,Fiery Thigh & Drums,0.0,Tuesday,1,2025
2025-01-29,Fiery Thigh & Drums,0.0,Wednesday,1,2025
2025-01-30,Fiery Thigh & Drums,0.0,Thursday,1,2025
2025-01-31,Fiery Thigh & Drums,0.0,Friday,1,2025
2025-02-01,Fiery Thigh & Drums,0.0,Saturday,2,2025
2025-02-02,Fiery Thigh & Drums,0.0,Sunday,2,2025
2025-02-03,Fiery Thigh & Drums,0.0,Monday,2,2025
2025-02-04,Fiery Thigh & Drums,0.0,Tuesday,2,2025
2025-02-05,Fiery Thigh & Drums,0.0,Wednesday,2,2025
2025-02-06,Fiery Thigh & Drums,0.0,Thursday,2,2025
2025-02-07,Fiery Thigh & Drums,0.0,Friday,2,2025
2025-02-08,Fiery Thigh & Drums,0.0,Saturday,2,2025
2025-02-09,Fiery Thigh & Drums,0.0,Sunday,2,2025
2025-02-10,Fiery Thigh & Drums,0.0,Monday,2,2025
2025-02-11,Fiery Thigh & Drums,0.0,Tuesday,2,2025
2025-02-12,Fiery Thigh & Drums,0.0,Wednesday,2,2025
2025-02-13,Fiery Thigh & Drums,0.0,Thursday,2,2025
2025-02-14,Fiery Thigh & Drums,0.0,Friday,2,2025
2025-02-15,Fiery Thigh & Drums,0.0,Saturday,2,2025
2025-02-16,Fiery Thigh & Drums,0.0,Sunday,2,2025
2025-02-17,Fiery Thigh & Drums,0.0,Monday,2,2025
2025-02-18,Fiery Thigh & Drums,0.0,Tuesday,2,2025
2025-02-19,Fiery Thigh & Drums,0.0,Wednesday,2,2025
2025-02-20,Fiery Thigh & Drums,0.0,Thursday,2,2025
2025-02-21,Fiery Thigh & Drums,0.0,Friday,2,2025
2025-02-22,Fiery Thigh & Drums,0.0,Saturday,2,2025
2025-02-23,Fiery Thigh & Drums,0.0,Sunday,2,2025
2025-02-24,Fiery Thigh & Drums,0.0,Monday,2,2025
2025-02-25,Fiery Thigh & Drums,0.0,Tuesday,2,2025
2025-02-26,Fiery Thigh & Drums,0.0,Wednesday,2,2025
2025-02-27,Fiery Thigh & Drums,0.0,Thursday,2,2025
2025-02-28,Fiery Thigh & Drums,0.0,Friday,2,2025
2025-03-01,Fiery Thigh & Drums,0.0,Saturday,3,2025
2025-03-02,Fiery Thigh & Drums,0.0,Sunday,3,2025
2025-03-03,Fiery Thigh & Drums,0.0,Monday,3,2025
2025-03-04,Fiery Thigh & Drums,0.0,Tuesday,3,2025
2025-03-05,Fiery Thigh & Drums,0.0,Wednesday,3,2025
2025-03-06,Fiery Thigh & Drums,0.0,Thursday,3,2025
2025-03-07,Fiery Thigh & Drums,0.0,Friday,3,2025
2025-03-08,Fiery Thigh & Drums,0.0,Saturday,3,2025
2025-03-09,Fiery Thigh & Drums,0.0,Sunday,3,2025
2025-03-10,Fiery Thigh & Drums,0.0,Monday,3,2025
2025-03-11,Fiery Thigh & Drums,0.0,Tuesday,3,2025
2025-03-12,Fiery Thigh & Drums,0.0,Wednesday,3,2025
2025-03-13,Fiery Thigh & Drums,0.0,Thursday,3,2025
2025-03-14,Fiery Thigh & Drums,0.0,Friday,3,2025
2025-03-15,Fiery Thigh & Drums,0.0,Saturday,3,2025
2025-03-16,Fiery Thigh & Drums,0.0,Sunday,3,2025
2025-03-17,Fiery Thigh & Drums,0.0,Monday,3,2025
2025-03-18,Fiery Thigh & Drums,0.0,Tuesday,3,2025
2025-03-19,Fiery Thigh & Drums,0.0,Wednesday,3,2025
2025-03-20,Fiery Thigh & Drums,0.0,Thursday,3,2025
2025-03-21,Fiery Thigh & Drums,0.0,Friday,3,2025
2025-03-22,Fiery Thigh & Drums,0.0,Saturday,3,2025
2025-03-23,Fiery Thigh & Drums,0.0,Sunday,3,2025
2025-03-24,Fiery Thigh & Drums,0.0,Monday,3,2025
2025-03-25,Fiery Thigh & Drums,0.0,Tuesday,3,2025
2025-03-26,Fiery Thigh & Drums,0.0,Wednesday,3,2025
2025-03-27,Fiery Thigh & Drums,0.0,Thursday,3,2025
2025-03-28,Fiery Thigh & Drums,0.0,Friday,3,2025
2025-03-29,Fiery Thigh & Drums,0.0,Saturday,3,2025
2025-03-30,Fiery Thigh & Drums,0.0,Sunday,3,2025
2025-03-31,Fiery Thigh & Drums,0.0,Monday,3,2025
2025-04-01,Fiery Thigh & Drums,0.0,Tuesday,4,2025
2025-04-02,Fiery Thigh & Drums,0.0,Wednesday,4,2025
2025-04-03,Fiery Thigh & Drums,0.0,Thursday,4,2025
2025-04-04,Fiery Thigh & Drums,0.0,Friday,4,2025
2025-04-05,Fiery Thigh & Drums,0.0,Saturday,4,2025
2025-04-06,Fiery Thigh & Drums,0.0,Sunday,4,2025
2025-04-07,Fiery Thigh & Drums,0.0,Monday,4,2025
2025-04-08,Fiery Thigh & Drums,0.0,Tuesday,4,2025
2025-04-09,Fiery Thigh & Drums,0.0,Wednesday,4,2025
2025-04-10,Fiery Thigh & Drums,0.0,Thursday,4,2025
2025-04-11,Fiery Thigh & Drums,0.0,Friday,4,2025
2025-04-12,Fiery Thigh & Drums,0.0,Saturday,4,2025
2025-04-13,Fiery Thigh & Drums,0.0,Sunday,4,2025
2025-04-14,Fiery Thigh & Drums,0.0,Monday,4,2025
2025-04-15,Fiery Thigh & Drums,0.0,Tuesday,4,2025
2025-04-16,Fiery Thigh & Drums,0.0,Wednesday,4,2025
2025-04-17,Fiery Thigh & Drums,0.0,Thursday,4,2025
2025-04-18,Fiery Thigh & Drums,0.0,Friday,4,2025
2025-04-19,Fiery Thigh & Drums,0.0,Saturday,4,2025
2025-04-20,Fiery Thigh & Drums,0.0,Sunday,4,2025
2025-04-21,Fiery Thigh & Drums,0.0,Monday,4,2025
2025-04-22,Fiery Thigh & Drums,0.0,Tuesday,4,2025
2025-04-23,Fiery Thigh & Drums,0.0,Wednesday,4,2025
2025-04-24,Fiery Thigh & Drums,0.0,Thursday,4,2025
2025-04-25,Fiery Thigh & Drums,0.0,Friday,4,2025
2025-04-26,Fiery Thigh & Drums,0.0,Saturday,4,2025
2025-04-27,Fiery Thigh & Drums,0.0,Sunday,4,2025
2025-04-28,Fiery Thigh & Drums,0.0,Monday,4,2025
2025-04-29,Fiery Thigh & Drums,0.0,Tuesday,4,2025
2025-04-30,Fiery Thigh & Drums,0.0,Wednesday,4,2025
2025-05-01,Fiery Thigh & Drums,0.0,Thursday,5,2025
2025-05-02,Fiery Thigh & Drums,0.0,Friday,5,2025
2025-05-03,Fiery Thigh & Drums,0.0,Saturday,5,2025
2025-05-04,Fiery Thigh & Drums,0.0,Sunday,5,2025
2025-05-05,Fiery Thigh & Drums,0.0,Monday,5,2025
2025-05-06,Fiery Thigh & Drums,0.0,Tuesday,5,2025
2025-05-07,Fiery Thigh & Drums,0.0,Wednesday,5,2025
2025-05-08,Fiery Thigh & Drums,0.0,Thursday,5,2025
2025-05-09,Fiery Thigh & Drums,0.0,Friday,5,2025
2025-05-10,Fiery Thigh & Drums,0.0,Saturday,5,2025
2025-05-11,Fiery Thigh & Drums,0.0,Sunday,5,2025
2025-05-12,Fiery Thigh & Drums,0.0,Monday,5,2025
2025-05-13,Fiery Thigh & Drums,0.0,Tuesday,5,2025
2025-05-14,Fiery Thigh & Drums,0.0,Wednesday,5,2025
2025-05-15,Fiery Thigh & Drums,0.0,Thursday,5,2025
2025-05-16,Fiery Thigh & Drums,0.0,Friday,5,2025
2025-05-17,Fiery Thigh & Drums,0.0,Saturday,5,2025
2025-05-18,Fiery Thigh & Drums,0.0,Sunday,5,2025
2025-05-19,Fiery Thigh & Drums,0.0,Monday,5,2025
2025-05-20,Fiery Thigh & Drums,0.0,Tuesday,5,2025
2025-05-21,Fiery Thigh & Drums,0.0,Wednesday,5,2025
2025-05-22,Fiery Thigh & Drums,0.0,Thursday,5,2025
2025-05-23,Fiery Thigh & Drums,0.0,Friday,5,2025
2025-05-24,Fiery Thigh & Drums,0.0,Saturday,5,2025
2025-05-25,Fiery Thigh & Drums,0.0,Sunday,5,2025
2025-05-26,Fiery Thigh & Drums,0.0,Monday,5,2025
2025-05-27,Fiery Thigh & Drums,0.0,Tuesday,5,2025
2025-05-28,Fiery Thigh & Drums,0.0,Wednesday,5,2025
2025-05-29,Fiery Thigh & Drums,0.0,Thursday,5,2025
2025-05-30,Fiery Thigh & Drums,0.0,Friday,5,2025
2025-05-31,Fiery Thigh & Drums,0.0,Saturday,5,2025
2025-06-01,Fiery Thigh & Drums,0.0,Sunday,6,2025
2025-06-02,Fiery Thigh & Drums,0.0,Monday,6,2025
2025-06-03,Fiery Thigh & Drums,0.0,Tuesday,6,2025
2025-06-04,Fiery Thigh & Drums,0.0,Wednesday,6,2025
2025-06-05,Fiery Thigh & Drums,0.0,Thursday,6,2025
2025-06-06,Fiery Thigh & Drums,0.0,Friday,6,2025
2025-06-07,Fiery Thigh & Drums,0.0,Saturday,6,2025
2025-06-08,Fiery Thigh & Drums,0.0,Sunday,6,2025
2025-06-09,Fiery Thigh & Drums,0.0,Monday,6,2025
2025-06-10,Fiery Thigh & Drums,0.0,Tuesday,6,2025
2025-06-11,Fiery Thigh & Drums,0.0,Wednesday,6,2025
2025-06-12,Fiery Thigh & Drums,0.0,Thursday,6,2025
2025-06-13,Fiery Thigh & Drums,0.0,Friday,6,2025
2025-06-14,Fiery Thigh & Drums,0.0,Saturday,6,2025
2025-06-15,Fiery Thigh & Drums,0.0,Sunday,6,2025
2025-06-16,Fiery Thigh & Drums,0.0,Monday,6,2025
2025-06-17,Fiery Thigh & Drums,0.0,Tuesday,6,2025
2025-06-18,Fiery Thigh & Drums,0.0,Wednesday,6,2025
2025-06-19,Fiery Thigh & Drums,0.0,Thursday,6,2025
2025-06-20,Fiery Thigh & Drums,0.0,Friday,6,2025
2025-06-21,Fiery Thigh & Drums,0.0,Saturday,6,2025
2025-06-22,Fiery Thigh & Drums,0.0,Sunday,6,2025
2025-06-23,Fiery Thigh & Drums,0.0,Monday,6,2025
2025-06-24,Fiery Thigh & Drums,0.0,Tuesday,6,2025
2025-06-25,Fiery Thigh & Drums,0.0,Wednesday,6,2025
2025-06-26,Fiery Thigh & Drums,0.0,Thursday,6,2025
2025-06-27,Fiery Thigh & Drums,0.0,Friday,6,2025
2025-06-28,Fiery Thigh & Drums,0.0,Saturday,6,2025
2025-06-29,Fiery Thigh & Drums,0.0,Sunday,6,2025
2025-06-30,Fiery Thigh & Drums,0.0,Monday,6,2025
2025-07-01,Fiery Thigh & Drums,0.0,Tuesday,7,2025
2025-07-02,Fiery Thigh & Drums,0.0,Wednesday,7,2025
2025-07-03,Fiery Thigh & Drums,0.0,Thursday,7,2025
2025-07-04,Fiery Thigh & Drums,0.0,Friday,7,2025
2025-07-05,Fiery Thigh & Drums,0.0,Saturday,7,2025
2025-07-06,Fiery Thigh & Drums,0.0,Sunday,7,2025
2025-07-07,Fiery Thigh & Drums,0.0,Monday,7,2025
2025-07-08,Fiery Thigh & Drums,0.0,Tuesday,7,2025
2025-07-09,Fiery Thigh & Drums,0.0,Wednesday,7,2025
2025-07-10,Fiery Thigh & Drums,0.0,Thursday,7,2025
2025-07-11,Fiery Thigh & Drums,0.0,Friday,7,2025
2025-07-12,Fiery Thigh & Drums,0.0,Saturday,7,2025
2025-07-13,Fiery Thigh & Drums,0.0,Sunday,7,2025
2025-07-14,Fiery Thigh & Drums,0.0,Monday,7,2025
2025-07-15,Fiery Thigh & Drums,0.0,Tuesday,7,2025
2025-07-16,Fiery Thigh & Drums,0.0,Wednesday,7,2025
2025-07-17,Fiery Thigh & Drums,0.0,Thursday,7,2025
2025-07-18,Fiery Thigh & Drums,0.0,Friday,7,2025
2025-07-19,Fiery Thigh & Drums,0.0,Saturday,7,2025
2025-07-20,Fiery Thigh & Drums,0.0,Sunday,7,2025
2025-07-21,Fiery Thigh & Drums,0.0,Monday,7,2025
2025-07-22,Fiery Thigh & Drums,0.0,Tuesday,7,2025
2025-07-23,Fiery Thigh & Drums,0.0,Wednesday,7,2025
2025-07-24,Fiery Thigh & Drums,0.0,Thursday,7,2025
2025-07-25,Fiery Thigh & Drums,0.0,Friday,7,2025
2025-07-26,Fiery Thigh & Drums,0.0,Saturday,7,2025
2025-07-27,Fiery Thigh & Drums,0.0,Sunday,7,2025
2025-07-28,Fiery Thigh & Drums,0.0,Monday,7,2025
2025-07-29,Fiery Thigh & Drums,0.0,Tuesday,7,2025
2025-07-30,Fiery Thigh & Drums,0.0,Wednesday,7,2025
2025-07-31,Fiery Thigh & Drums,0.0,Thursday,7,2025
2025-08-01,Fiery Thigh & Drums,0.0,Friday,8,2025
2025-08-02,Fiery Thigh & Drums,0.0,Saturday,8,2025
2025-08-03,Fiery Thigh & Drums,0.0,Sunday,8,2025
2025-08-04,Fiery Thigh & Drums,0.0,Monday,8,2025
2025-08-05,Fiery Thigh & Drums,0.0,Tuesday,8,2025
2025-08-06,Fiery Thigh & Drums,4.5,Wednesday,8,2025
2025-08-07,Fiery Thigh & Drums,0.0,Thursday,8,2025
2025-08-08,Fiery Thigh & Drums,0.0,Friday,8,2025
2025-08-09,Fiery Thigh & Drums,0.0,Saturday,8,2025
2025-08-10,Fiery Thigh & Drums,0.0,Sunday,8,2025
2025-08-11,Fiery Thigh & Drums,0.0,Monday,8,2025
2025-08-12,Fiery Thigh & Drums,0.0,Tuesday,8,2025
2025-08-13,Fiery Thigh & Drums,0.0,Wednesday,8,2025
2025-08-14,Fiery Thigh & Drums,0.0,Thursday,8,2025
2025-08-15,Fiery Thigh & Drums,0.0,Friday,8,2025
2025-08-16,Fiery Thigh & Drums,0.0,Saturday,8,2025
2025-08-17,Fiery Thigh & Drums,0.0,Sunday,8,2025
2025-08-18,Fiery Thigh & Drums,0.0,Monday,8,2025
2025-08-19,Fiery Thigh & Drums,0.0,Tuesday,8,2025
2025-08-20,Fiery Thigh & Drums,0.0,Wednesday,8,2025
2025-08-21,Fiery Thigh & Drums,0.0,Thursday,8,2025
2025-08-22,Fiery Thigh & Drums,0.0,Friday,8,2025
2025-08-23,Fiery Thigh & Drums,0.0,Saturday,8,2025
2025-08-24,Fiery Thigh & Drums,0.0,Sunday,8,2025
2025-08-25,Fiery Thigh & Drums,0.0,Monday,8,2025
2025-08-26,Fiery Thigh & Drums,0.0,Tuesday,8,2025
2025-08-27,Fiery Thigh & Drums,0.0,Wednesday,8,2025
2025-08-28,Fiery Thigh & Drums,0.0,Thursday,8,2025
2025-08-29,Fiery Thigh & Drums,0.0,Friday,8,2025
2025-08-30,Fiery Thigh & Drums,0.0,Saturday,8,2025
2025-08-31,Fiery Thigh & Drums,0.0,Sunday,8,2025
2025-09-01,Fiery Thigh & Drums,0.0,Monday,9,2025
2025-09-02,Fiery Thigh & Drums,0.0,Tuesday,9,2025
2025-09-03,Fiery Thigh & Drums,0.0,Wednesday,9,2025
2025-09-04,Fiery Thigh & Drums,0.0,Thursday,9,2025
2025-09-05,Fiery Thigh & Drums,0.0,Friday,9,2025
2025-09-06,Fiery Thigh & Drums,0.0,Saturday,9,2025
2025-09-07,Fiery Thigh & Drums,0.0,Sunday,9,2025
2025-09-08,Fiery Thigh & Drums,0.0,Monday,9,2025
2025-09-09,Fiery Thigh & Drums,0.0,Tuesday,9,2025
2025-09-10,Fiery Thigh & Drums,0.0,Wednesday,9,2025
2025-09-11,Fiery Thigh & Drums,0.0,Thursday,9,2025
2025-09-12,Fiery Thigh & Drums,0.0,Friday,9,2025
2025-09-13,Fiery Thigh & Drums,0.0,Saturday,9,2025
2025-09-14,Fiery Thigh & Drums,0.0,Sunday,9,2025
2025-09-15,Fiery Thigh & Drums,0.0,Monday,9,2025
2025-09-16,Fiery Thigh & Drums,0.0,Tuesday,9,2025
2025-09-17,Fiery Thigh & Drums,0.0,Wednesday,9,2025
2025-09-18,Fiery Thigh & Drums,0.0,Thursday,9,2025
2025-09-19,Fiery Thigh & Drums,0.0,Friday,9,2025
2025-09-20,Fiery Thigh & Drums,0.0,Saturday,9,2025
2025-09-21,Fiery Thigh & Drums,0.0,Sunday,9,2025
2025-09-22,Fiery Thigh & Drums,0.0,Monday,9,2025
2025-09-23,Fiery Thigh & Drums,0.0,Tuesday,9,2025
2025-09-24,Fiery Thigh & Drums,0.0,Wednesday,9,2025
2025-09-25,Fiery Thigh & Drums,0.0,Thursday,9,2025
2025-09-26,Fiery Thigh & Drums,0.0,Friday,9,2025
2025-09-27,Fiery Thigh & Drums,0.0,Saturday,9,2025
2025-09-28,Fiery Thigh & Drums,0.0,Sunday,9,2025
2025-09-29,Fiery Thigh & Drums,0.0,Monday,9,2025
2025-09-30,Fiery Thigh & Drums,0.0,Tuesday,9,2025
2025-10-01,Fiery Thigh & Drums,0.0,Wednesday,10,2025
2025-10-02,Fiery Thigh & Drums,0.0,Thursday,10,2025
2025-10-03,Fiery Thigh & Drums,0.0,Friday,10,2025
2025-10-04,Fiery Thigh & Drums,0.0,Saturday,10,2025
2025-10-05,Fiery Thigh & Drums,0.0,Sunday,10,2025
2025-10-06,Fiery Thigh & Drums,0.0,Monday,10,2025
2025-10-07,Fiery Thigh & Drums,0.0,Tuesday,10,2025
2025-10-08,Fiery Thigh & Drums,0.0,Wednesday,10,2025
2025-10-09,Fiery Thigh & Drums,0.0,Thursday,10,2025
2025-10-10,Fiery Thigh & Drums,0.0,Friday,10,2025
2025-10-11,Fiery Thigh & Drums,0.0,Saturday,10,2025
2025-10-12,Fiery Thigh & Drums,0.0,Sunday,10,2025
2025-10-13,Fiery Thigh & Drums,0.0,Monday,10,2025
2025-10-14,Fiery Thigh & Drums,0.0,Tuesday,10,2025
2025-10-15,Fiery Thigh & Drums,0.0,Wednesday,10,2025
2025-10-16,Fiery Thigh & Drums,0.0,Thursday,10,2025
2025-10-17,Fiery Thigh & Drums,0.0,Friday,10,2025
2025-10-18,Fiery Thigh & Drums,0.0,Saturday,10,2025
2025-10-19,Fiery Thigh & Drums,0.0,Sunday,10,2025
2025-10-20,Fiery Thigh & Drums,0.0,Monday,10,2025
2025-10-21,Fiery Thigh & Drums,0.0,Tuesday,10,2025
2025-10-22,Fiery Thigh & Drums,0.0,Wednesday,10,2025
2025-10-23,Fiery Thigh & Drums,0.0,Thursday,10,2025
2025-10-24,Fiery Thigh & Drums,0.0,Friday,10,2025
2025-10-25,Fiery Thigh & Drums,0.0,Saturday,10,2025
2025-10-26,Fiery Thigh & Drums,0.0,Sunday,10,2025
2025-10-27,Fiery Thigh & Drums,0.0,Monday,10,2025
2025-10-28,Fiery Thigh & Drums,0.0,Tuesday,10,2025
2025-10-29,Fiery Thigh & Drums,0.0,Wednesday,10,2025
2025-10-30,Fiery Thigh & Drums,0.0,Thursday,10,2025
2025-10-31,Fiery Thigh & Drums,0.0,Friday,10,2025
2025-11-01,Fiery Thigh & Drums,0.0,Saturday,11,2025
2025-11-02,Fiery Thigh & Drums,0.0,Sunday,11,2025
2025-11-03,Fiery Thigh & Drums,0.0,Monday,11,2025
2025-11-04,Fiery Thigh & Drums,0.0,Tuesday,11,2025
2025-11-05,Fiery Thigh & Drums,0.0,Wednesday,11,2025
2025-11-06,Fiery Thigh & Drums,0.0,Thursday,11,2025
2025-11-07,Fiery Thigh & Drums,0.0,Friday,11,2025
2025-11-08,Fiery Thigh & Drums,0.0,Saturday,11,2025
2025-11-09,Fiery Thigh & Drums,0.0,Sunday,11,2025
2025-11-10,Fiery Thigh & Drums,0.0,Monday,11,2025
2025-11-11,Fiery Thigh & Drums,0.0,Tuesday,11,2025
2025-11-12,Fiery Thigh & Drums,0.0,Wednesday,11,2025
2025-11-13,Fiery Thigh & Drums,0.0,Thursday,11,2025
2025-11-14,Fiery Thigh & Drums,0.0,Friday,11,2025
2025-11-15,Fiery Thigh & Drums,0.0,Saturday,11,2025
2025-11-16,Fiery Thigh & Drums,0.0,Sunday,11,2025
2025-11-17,Fiery Thigh & Drums,0.0,Monday,11,2025
2025-11-18,Fiery Thigh & Drums,0.0,Tuesday,11,2025
2025-11-19,Fiery Thigh & Drums,0.0,Wednesday,11,2025
2025-11-20,Fiery Thigh & Drums,0.0,Thursday,11,2025
2025-11-21,Fiery Thigh & Drums,0.0,Friday,11,2025
2025-11-22,Fiery Thigh & Drums,0.0,Saturday,11,2025
2025-11-23,Fiery Thigh & Drums,0.0,Sunday,11,2025
2025-11-24,Fiery Thigh & Drums,0.0,Monday,11,2025
2025-11-25,Fiery Thigh & Drums,0.0,Tuesday,11,2025
2025-11-26,Fiery Thigh & Drums,0.0,Wednesday,11,2025
2025-11-27,Fiery Thigh & Drums,0.0,Thursday,11,2025
2025-11-28,Fiery Thigh & Drums,0.0,Friday,11,2025
2025-11-29,Fiery Thigh & Drums,0.0,Saturday,11,2025
2025-11-30,Fiery Thigh & Drums,0.0,Sunday,11,2025
2025-12-01,Fiery Thigh & Drums,0.0,Monday,12,2025
2025-12-02,Fiery Thigh & Drums,0.0,Tuesday,12,2025
2025-12-03,Fiery Thigh & Drums,0.0,Wednesday,12,2025
2025-12-04,Fiery Thigh & Drums,0.0,Thursday,12,2025
2025-12-05,Fiery Thigh & Drums,0.0,Friday,12,2025
2025-12-06,Fiery Thigh & Drums,0.0,Saturday,12,2025
2025-12-07,Fiery Thigh & Drums,0.0,Sunday,12,2025
2025-12-08,Fiery Thigh & Drums,0.0,Monday,12,2025
2025-12-09,Fiery Thigh & Drums,0.0,Tuesday,12,2025
2025-12-10,Fiery Thigh & Drums,0.0,Wednesday,12,2025
2025-12-11,Fiery Thigh & Drums,0.0,Thursday,12,2025
2025-12-12,Fiery Thigh & Drums,0.0,Friday,12,2025
2025-12-13,Fiery Thigh & Drums,0.0,Saturday,12,2025
2025-12-14,Fiery Thigh & Drums,0.0,Sunday,12,2025
2025-12-15,Fiery Thigh & Drums,0.0,Monday,12,2025
2025-12-16,Fiery Thigh & Drums,0.0,Tuesday,12,2025
2025-12-17,Fiery Thigh & Drums,0.0,Wednesday,12,2025
2025-12-18,Fiery Thigh & Drums,0.0,Thursday,12,2025
2025-12-19,Fiery Thigh & Drums,0.0,Friday,12,2025
2025-12-20,Fiery Thigh & Drums,0.0,Saturday,12,2025
2025-12-21,Fiery Thigh & Drums,0.0,Sunday,12,2025
2025-12-22,Fiery Thigh & Drums,0.0,Monday,12,2025
2025-12-23,Fiery Thigh & Drums,0.0,Tuesday,12,2025
2025-12-24,Fiery Thigh & Drums,0.0,Wednesday,12,2025
2025-12-25,Fiery Thigh & Drums,0.0,Thursday,12,2025
2025-12-26,Fiery Thigh & Drums,0.0,Friday,12,2025
2025-12-27,Fiery Thigh & Drums,0.0,Saturday,12,2025
2025-12-28,Fiery Thigh & Drums,0.0,Sunday,12,2025
2025-12-29,Fiery Thigh & Drums,0.0,Monday,12,2025
2025-12-30,Fiery Thigh & Drums,0.0,Tuesday,12,2025
2025-12-31,Fiery Thigh & Drums,0.0,Wednesday,12,2025
2026-01-01,Fiery Thigh & Drums,0.0,Thursday,1,2026
2026-01-02,Fiery Thigh & Drums,0.0,Friday,1,2026
2026-01-03,Fiery Thigh & Drums,0.0,Saturday,1,2026
2026-01-04,Fiery Thigh & Drums,0.0,Sunday,1,2026
2026-01-05,Fiery Thigh & Drums,0.0,Monday,1,2026
2026-01-06,Fiery Thigh & Drums,0.0,Tuesday,1,2026
2026-01-07,Fiery Thigh & Drums,0.0,Wednesday,1,2026
2026-01-08,Fiery Thigh & Drums,0.0,Thursday,1,2026
2026-01-09,Fiery Thigh & Drums,0.0,Friday,1,2026
2026-01-10,Fiery Thigh & Drums,0.0,Saturday,1,2026
2026-01-11,Fiery Thigh & Drums,0.0,Sunday,1,2026
2026-01-12,Fiery Thigh & Drums,0.0,Monday,1,2026
